date,valeur,surfaceterrain,nblocmai,nblocapt,nblocdep,nblocact,sbati,typebien,iris,A,B,C,D,E,F,G,Total,jardin
2018-08-14,95000.0,0,0,1,1,0,59,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2018-07-10,59020.0,0,0,1,1,0,18,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-12-31,90300.0,0,0,0,0,1,18,ACTIVITE,14118_2001,23,22,10,4,0,7,1,67,0
2018-03-19,74800.0,0,0,1,0,0,17,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2018-06-20,40000.0,64,0,0,4,0,0,DES DEPENDANCES,14118_0303,24,8,1,22,0,0,1,56,0
2018-07-31,560000.0,510,1,0,0,0,136,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2018-05-03,75000.0,0,0,1,1,0,66,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2018-07-27,100000.0,0,0,0,0,1,155,ACTIVITE,14118_0101,123,72,2,46,0,7,3,253,0
2018-03-23,125500.0,0,0,1,1,0,75,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-08-31,70000.0,47,1,0,0,0,60,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,1
2018-11-09,190200.0,0,0,1,1,0,58,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2018-01-30,186627.0,0,0,2,1,0,159,DEUX APPARTEMENTS,14118_1503,35,12,7,54,0,6,0,114,0
2018-11-23,34450.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1101,27,8,2,25,1,1,1,65,0
2018-04-24,51000.0,0,0,1,1,0,32,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2018-03-30,150500.0,0,0,1,0,0,55,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2018-12-20,435000.0,0,1,0,0,0,160,UNE MAISON,14118_0401,31,8,0,12,0,1,1,53,0
2018-03-20,280000.0,0,0,0,0,1,135,ACTIVITE,14118_0202,122,79,4,74,3,1,7,290,0
2018-03-27,455000.0,682,1,0,0,0,145,UNE MAISON,14118_0502,24,3,3,4,0,1,0,35,1
2018-06-08,50000.0,0,0,0,0,0,0,BATI - INDETERMINE : Vente avec volume(s),14118_0601,58,13,1,15,0,7,2,96,0
2018-06-26,213000.0,0,1,0,0,0,105,UNE MAISON,14118_1704,38,10,4,13,0,2,0,67,0
2018-11-27,185000.0,0,0,1,1,0,67,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2018-04-25,260000.0,171,1,0,0,1,248,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1902,25,8,3,19,0,1,1,57,1
2018-08-07,130000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0303,24,8,1,22,0,0,1,56,0
2018-08-31,195000.0,0,0,1,1,0,82,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2018-09-25,330000.0,0,0,1,1,0,139,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2018-03-28,69000.0,0,0,1,1,0,24,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-01-15,79000.0,0,0,1,1,0,34,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-05-29,220000.0,0,0,1,0,0,91,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-04-16,107000.0,743,0,1,0,0,51,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,1
2018-10-12,95100.0,0,0,0,0,1,18,ACTIVITE,14118_2001,23,22,10,4,0,7,1,67,0
2018-07-10,59000.0,0,0,1,0,0,33,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2018-05-16,8500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0601,58,13,1,15,0,7,2,96,0
2018-01-18,71000.0,0,0,1,1,0,56,UN APPARTEMENT,14118_1702,35,16,1,17,0,0,2,71,0
2018-12-28,144500.0,0,0,1,1,0,81,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-11-07,58100.0,0,0,0,0,1,19,ACTIVITE,14118_1503,35,12,7,54,0,6,0,114,0
2018-04-12,70000.0,0,0,1,0,0,47,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2018-03-08,135000.0,751,1,0,0,0,104,UNE MAISON,14118_1503,35,12,7,54,0,6,0,114,1
2018-04-17,93500.0,0,0,1,1,0,56,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-04-09,100000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2018-09-03,76000.0,0,0,1,1,0,52,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2018-06-25,635000.0,449,1,0,0,0,120,UNE MAISON,14118_1502,81,11,2,34,0,0,0,128,1
2018-02-02,130000.0,232,1,0,0,0,64,UNE MAISON,14118_0303,24,8,1,22,0,0,1,56,1
2018-04-24,152000.0,0,0,1,1,0,60,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-06-26,190000.0,382,1,0,0,0,74,UNE MAISON,14118_2002,17,4,2,8,0,18,1,50,1
2018-03-30,175000.0,0,0,1,1,0,68,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2018-05-18,237500.0,825,2,0,1,0,172,DES MAISONS,14118_0601,58,13,1,15,0,7,2,96,1
2018-11-27,367500.0,890,2,0,0,0,175,DES MAISONS,14118_1903,25,10,1,33,0,10,0,79,1
2018-01-09,150000.0,0,0,1,1,0,63,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2018-06-26,96400.0,0,0,1,2,0,70,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2018-12-21,15500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0501,36,10,3,36,0,6,0,91,0
2018-04-11,94000.0,0,0,1,0,0,61,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2018-10-02,282100.0,0,0,1,2,0,99,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-08-29,325500.0,0,0,1,0,0,100,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2018-06-23,65400.0,0,0,1,0,0,18,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2018-03-13,203950.0,0,0,1,1,0,98,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2018-09-17,103000.0,0,0,1,1,0,68,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-10-19,117000.0,0,0,1,1,0,78,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2018-07-02,150000.0,0,0,1,0,0,70,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-07-03,87500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1903,25,10,1,33,0,10,0,79,0
2018-07-20,67500.0,0,0,1,1,0,19,UN APPARTEMENT,14118_1001,12,2,1,5,0,2,0,22,0
2018-10-26,150000.0,463,1,0,0,0,64,UNE MAISON,14118_1301,58,13,3,27,1,2,0,104,1
2018-09-28,84000.0,0,0,1,0,0,24,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2018-04-10,6500.0,145,0,0,0,0,0,TERRAIN ARTIFICIALISE MIXTE,14118_0601,58,13,1,15,0,7,2,96,0
2018-09-28,73000.0,0,0,1,0,0,38,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2018-05-24,365000.0,758,1,0,0,0,155,UNE MAISON,14118_2002,17,4,2,8,0,18,1,50,1
2018-09-12,195500.0,0,0,1,1,0,68,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-09-25,118500.0,0,0,1,1,0,48,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-03-13,135000.0,0,0,1,1,0,80,UN APPARTEMENT,14118_0801,11,3,2,13,1,5,0,35,0
2018-09-21,214965.0,0,0,1,1,0,84,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2018-04-19,125000.0,0,0,1,1,0,66,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2018-10-22,69000.0,0,0,1,0,0,30,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2018-11-29,80000.0,0,0,1,0,0,41,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2018-01-17,240000.0,795,1,0,0,0,121,UNE MAISON,14118_1403,10,0,1,3,0,2,0,16,1
2018-04-26,9000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1704,38,10,4,13,0,2,0,67,0
2018-07-06,80000.0,0,0,1,1,0,69,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2018-06-15,79000.0,0,0,1,1,0,30,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2018-04-25,1900000.0,3744,0,1,0,2,3771,BATI MIXTE - LOGEMENT/ACTIVITE,14118_0502,24,3,3,4,0,1,0,35,1
2018-09-05,182000.0,0,0,1,0,0,118,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-06-18,180000.0,0,0,1,0,0,72,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2018-12-27,177000.0,0,0,1,0,0,86,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2018-10-23,123000.0,0,0,1,0,0,62,UN APPARTEMENT,14118_0302,44,11,3,6,0,1,0,65,0
2018-02-16,100000.0,0,0,1,1,0,58,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-08-06,88000.0,0,0,1,1,0,78,UN APPARTEMENT,14118_1702,35,16,1,17,0,0,2,71,0
2018-02-17,47515.0,0,0,1,0,0,28,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2018-05-24,259700.0,0,0,1,1,0,64,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2018-12-26,65000.0,0,0,1,1,0,22,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2018-10-23,14000.0,0,0,0,2,0,0,DES DEPENDANCES,14118_1704,38,10,4,13,0,2,0,67,0
2018-09-12,93000.0,0,0,1,1,0,74,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2018-06-27,73000.0,0,0,1,0,0,31,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2018-12-19,420000.0,237,0,1,0,0,128,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,1
2018-06-01,871673.0,1836,0,0,0,2,198,ACTIVITE,14118_0601,58,13,1,15,0,7,2,96,1
2018-02-06,50000.0,0,0,1,0,0,31,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2018-02-23,118000.0,0,0,1,0,0,54,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-10-31,113600.0,0,0,1,0,0,63,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2018-12-20,164000.0,0,0,1,0,0,82,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2018-09-20,207000.0,258,1,0,0,0,90,UNE MAISON,14118_1902,25,8,3,19,0,1,1,57,1
2018-05-14,70400.0,0,0,1,1,0,73,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2018-10-10,45000.0,0,0,1,0,0,14,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2018-03-29,103000.0,0,0,1,0,0,35,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2018-08-10,189000.0,0,0,1,1,0,69,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2018-06-01,82000.0,0,0,1,0,0,53,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2018-02-01,61000.0,0,0,1,0,0,36,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2018-12-03,125000.0,0,0,1,1,0,79,UN APPARTEMENT,14118_0702,32,8,4,28,1,8,0,81,0
2018-12-04,272000.0,63,0,2,2,0,70,DEUX APPARTEMENTS,14118_0601,58,13,1,15,0,7,2,96,1
2018-07-02,59500.0,0,0,2,0,0,70,DEUX APPARTEMENTS,14118_0302,44,11,3,6,0,1,0,65,0
2018-10-19,160000.0,0,0,1,3,0,94,UN APPARTEMENT,14118_0903,7,2,1,8,0,0,1,19,0
2018-09-27,190000.0,0,0,1,0,0,79,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2018-08-27,117000.0,0,0,1,0,0,39,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-09-25,60000.0,0,0,1,0,0,22,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2018-04-19,135000.0,0,0,1,0,1,71,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1301,58,13,3,27,1,2,0,104,0
2018-10-26,235000.0,0,0,1,3,0,84,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2018-06-19,405000.0,300,1,0,0,0,116,UNE MAISON,14118_0601,58,13,1,15,0,7,2,96,1
2018-01-15,110800.0,0,0,1,0,0,70,UN APPARTEMENT,14118_0801,11,3,2,13,1,5,0,35,0
2018-11-30,7500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1704,38,10,4,13,0,2,0,67,0
2018-06-18,45000.0,0,0,1,0,0,30,UN APPARTEMENT,14118_1903,25,10,1,33,0,10,0,79,0
2018-06-07,69000.0,0,0,1,0,0,48,UN APPARTEMENT,14118_1501,16,3,1,10,0,3,0,33,0
2018-03-19,69000.0,0,0,1,1,0,44,UN APPARTEMENT,14118_1301,58,13,3,27,1,2,0,104,0
2018-03-16,145000.0,464,1,0,0,0,65,UNE MAISON,14118_1301,58,13,3,27,1,2,0,104,1
2018-03-14,230000.0,327,1,0,0,0,105,UNE MAISON,14118_2006,23,3,3,29,1,6,2,67,1
2018-01-17,43000.0,0,0,1,1,0,31,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2018-10-23,410000.0,280,1,0,0,0,175,UNE MAISON,14118_0303,24,8,1,22,0,0,1,56,1
2018-12-20,83000.0,0,0,1,0,0,50,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-09-27,149000.0,0,0,1,1,0,103,UN APPARTEMENT,14118_0804,18,3,1,22,1,2,0,47,0
2018-05-24,17000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0202,122,79,4,74,3,1,7,290,0
2018-09-28,220000.0,78,1,0,0,1,127,BATI MIXTE - LOGEMENT/ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,1
2018-01-30,945000.0,490,1,0,0,0,252,UNE MAISON,14118_0101,123,72,2,46,0,7,3,253,1
2018-02-15,132000.0,0,0,1,0,0,75,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2018-11-30,56000.0,0,0,1,0,0,21,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2018-03-29,186500.0,152,0,3,0,0,115,APPARTEMENT INDETERMINE,14118_0803,41,14,1,31,0,1,0,88,1
2018-05-03,314000.0,0,0,1,1,0,81,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2018-05-25,195000.0,0,0,1,0,0,88,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2018-07-20,570600.0,546,1,0,0,0,165,UNE MAISON,14118_1101,27,8,2,25,1,1,1,65,1
2018-06-29,66000.0,0,0,1,1,0,22,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2018-12-14,70850.0,0,0,1,0,0,30,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2018-11-29,145000.0,0,0,1,1,0,76,UN APPARTEMENT,14118_1501,16,3,1,10,0,3,0,33,0
2018-05-15,66000.0,0,0,1,0,0,20,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-06-30,56000.0,0,0,1,0,0,31,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2018-12-05,111000.0,0,0,1,1,0,38,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2018-10-10,108000.0,0,0,1,0,0,38,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2018-09-21,420000.0,199,0,7,0,1,451,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1502,81,11,2,34,0,0,0,128,1
2018-07-16,293000.0,507,1,0,0,0,81,UNE MAISON,14118_0702,32,8,4,28,1,8,0,81,1
2018-08-21,39500.0,0,0,1,0,0,18,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2018-03-08,145000.0,0,0,1,1,0,49,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2018-05-16,122000.0,0,0,1,0,0,76,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2018-04-27,238500.0,287,1,0,0,0,88,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,1
2018-07-04,89000.0,0,0,1,0,0,40,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-11-08,115000.0,0,0,1,1,0,64,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2018-03-09,7000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0303,24,8,1,22,0,0,1,56,0
2018-12-21,190000.0,0,0,1,0,0,85,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-06-25,50000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1001,12,2,1,5,0,2,0,22,0
2018-08-22,107000.0,0,0,1,1,0,39,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2018-10-23,122500.0,0,0,1,1,0,50,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-08-01,120000.0,0,0,1,0,0,80,UN APPARTEMENT,14118_0101,123,72,2,46,0,7,3,253,0
2018-12-18,82000.0,0,0,1,0,0,35,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,0
2018-02-22,572000.0,870,0,2,1,0,191,DEUX APPARTEMENTS,14118_0102,159,197,2,64,0,3,13,438,1
2018-03-22,8000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1601,60,54,2,35,1,7,5,164,0
2018-12-27,83000.0,0,0,1,0,0,39,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-11-14,255000.0,780,1,0,0,0,90,UNE MAISON,14118_1402,29,4,9,9,0,3,2,56,1
2018-07-27,410000.0,429,1,0,0,0,102,UNE MAISON,14118_1903,25,10,1,33,0,10,0,79,1
2018-10-05,110000.0,0,0,1,2,0,51,UN APPARTEMENT,14118_1503,35,12,7,54,0,6,0,114,0
2018-09-21,110000.0,0,0,1,1,0,47,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2018-08-21,142400.0,0,0,1,0,0,73,UN APPARTEMENT,14118_1402,29,4,9,9,0,3,2,56,0
2018-08-30,128950.0,0,0,1,1,0,92,UN APPARTEMENT,14118_1401,10,4,1,9,0,1,0,25,0
2018-03-20,32000.0,0,0,0,2,0,0,DES DEPENDANCES,14118_1102,37,11,5,34,0,3,0,90,0
2018-08-30,65000.0,0,0,1,1,0,36,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2018-04-12,119880.0,0,0,1,1,0,48,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-01-30,125000.0,0,0,1,0,0,78,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2018-11-15,112000.0,0,0,1,1,0,48,UN APPARTEMENT,14118_0601,58,13,1,15,0,7,2,96,0
2018-01-31,117000.0,0,0,1,1,0,80,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2018-11-29,100700.0,0,0,0,0,1,23,ACTIVITE,14118_2001,23,22,10,4,0,7,1,67,0
2018-04-25,123000.0,0,0,1,0,0,66,UN APPARTEMENT,14118_0801,11,3,2,13,1,5,0,35,0
2018-11-29,85000.0,0,0,1,0,0,55,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2018-02-13,235000.0,785,1,0,0,0,121,UNE MAISON,14118_0803,41,14,1,31,0,1,0,88,1
2018-11-15,18000.0,0,0,1,0,0,17,UN APPARTEMENT,14118_0302,44,11,3,6,0,1,0,65,0
2018-07-10,142000.0,0,0,1,1,0,55,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2018-10-30,130000.0,0,0,1,1,0,81,UN APPARTEMENT,14118_1403,10,0,1,3,0,2,0,16,0
2018-08-23,50000.0,0,0,0,0,1,24,ACTIVITE,14118_0303,24,8,1,22,0,0,1,56,0
2018-01-25,18000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1102,37,11,5,34,0,3,0,90,0
2018-10-25,430000.0,300,0,11,0,0,232,APPARTEMENT INDETERMINE,14118_1502,81,11,2,34,0,0,0,128,1
2018-11-08,22000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1601,60,54,2,35,1,7,5,164,0
2018-05-23,9500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0502,24,3,3,4,0,1,0,35,0
2018-01-31,77500.0,0,0,1,1,0,61,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2018-02-08,170000.0,0,0,1,0,0,76,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2018-03-20,175000.0,0,0,1,2,0,116,UN APPARTEMENT,14118_1704,38,10,4,13,0,2,0,67,0
2018-01-05,198810.0,0,0,1,0,0,59,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2018-10-31,83000.0,0,0,1,0,0,58,UN APPARTEMENT,14118_1601,60,54,2,35,1,7,5,164,0
2018-09-18,70000.0,0,0,1,1,0,51,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-09-04,57800.0,0,0,0,1,1,452,ACTIVITE,14118_1503,35,12,7,54,0,6,0,114,0
2018-09-14,192000.0,0,0,1,1,0,108,UN APPARTEMENT,14118_0801,11,3,2,13,1,5,0,35,0
2018-10-10,182000.0,472,1,0,0,0,92,UNE MAISON,14118_1703,19,5,0,80,0,5,0,109,1
2018-03-05,11500.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0501,36,10,3,36,0,6,0,91,0
2018-04-14,75000.0,0,0,1,0,0,43,UN APPARTEMENT,14118_1501,16,3,1,10,0,3,0,33,0
2018-07-31,280000.0,0,0,1,2,0,142,UN APPARTEMENT,14118_0201,171,84,4,91,0,4,9,363,0
2018-12-26,19000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_0201,171,84,4,91,0,4,9,363,0
2018-10-02,140000.0,0,0,1,1,0,57,UN APPARTEMENT,14118_1102,37,11,5,34,0,3,0,90,0
2018-01-18,80000.0,0,0,1,0,0,45,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2018-10-03,74000.0,0,0,1,0,0,41,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2018-09-14,62000.0,0,0,1,0,0,20,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2018-12-19,87000.0,327,0,0,0,0,0,TERRAIN ARTIFICIALISE MIXTE,14118_1701,73,18,3,21,2,2,3,122,0
2018-11-08,55000.0,0,0,1,0,0,90,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2018-08-30,5000.0,0,0,0,4,0,0,DES DEPENDANCES,14118_1503,35,12,7,54,0,6,0,114,0
2018-02-28,45000.0,0,0,1,1,0,36,UN APPARTEMENT,14118_0803,41,14,1,31,0,1,0,88,0
2018-10-29,202000.0,168,0,1,1,0,82,UN APPARTEMENT,14118_0202,122,79,4,74,3,1,7,290,1
2018-12-28,144000.0,0,0,1,1,0,63,UN APPARTEMENT,14118_2007,16,3,3,8,0,3,0,33,0
2018-10-29,227500.0,1443,0,0,0,2,120,ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,1
2018-10-05,107000.0,0,0,1,2,0,94,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2018-03-26,59100.0,0,0,0,0,1,19,ACTIVITE,14118_1503,35,12,7,54,0,6,0,114,0
2018-12-21,232000.0,0,0,1,1,0,95,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2017-09-18,105000.0,0,0,1,1,0,42,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-07-13,215000.0,0,0,1,0,0,88,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2018-07-03,173000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2018-11-20,250000.0,328,1,0,0,0,74,UNE MAISON,14118_0101,123,72,2,46,0,7,3,253,1
2018-09-25,134875.0,0,0,1,2,0,51,UN APPARTEMENT,14118_0802,36,5,3,39,0,0,0,83,0
2018-08-08,620000.0,674,1,0,0,0,144,UNE MAISON,14118_1001,12,2,1,5,0,2,0,22,1
2018-05-15,75000.0,0,0,1,0,0,65,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2018-01-19,82000.0,521,0,1,2,2,180,BATI MIXTE - LOGEMENT/ACTIVITE,14118_1802,13,5,3,16,0,5,0,42,1
2018-11-06,51000.0,0,0,1,0,0,20,UN APPARTEMENT,14118_1902,25,8,3,19,0,1,1,57,0
2018-05-25,59000.0,0,0,1,1,0,50,UN APPARTEMENT,14118_0303,24,8,1,22,0,0,1,56,0
2018-11-16,430000.0,71,0,7,0,1,199,BATI MIXTE - LOGEMENT/ACTIVITE,14118_0102,159,197,2,64,0,3,13,438,1
2018-09-07,51500.0,0,0,1,0,0,68,UN APPARTEMENT,14118_1701,73,18,3,21,2,2,3,122,0
2018-08-22,175000.0,588,1,0,0,1,149,BATI MIXTE - LOGEMENT/ACTIVITE,14118_0701,13,5,1,12,0,3,0,34,1
2018-03-22,89000.0,0,0,1,1,0,44,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2018-07-03,70000.0,155,0,0,0,1,42,ACTIVITE,14118_0802,36,5,3,39,0,0,0,83,1
2018-10-04,9000.0,0,0,0,1,0,0,UNE DEPENDANCE,14118_1701,73,18,3,21,2,2,3,122,0
2018-06-19,90000.0,0,0,1,0,0,37,UN APPARTEMENT,14118_1101,27,8,2,25,1,1,1,65,0
2018-01-05,111000.0,0,0,1,1,0,43,UN APPARTEMENT,14118_0701,13,5,1,12,0,3,0,34,0
2018-03-30,74000.0,0,0,1,0,0,36,UN APPARTEMENT,14118_2006,23,3,3,29,1,6,2,67,0
2018-12-22,90000.0,0,0,1,1,0,46,UN APPARTEMENT,14118_0301,78,11,1,24,0,1,4,119,0
2016-07-05,84000.0,0,0,1,0,0,60,UN APPARTEMENT,14118_1502,81,11,2,34,0,0,0,128,0
2018-07-11,57500.0,0,0,1,0,0,22,UN APPARTEMENT,14118_0501,36,10,3,36,0,6,0,91,0
2018-08-31,45000.0,0,0,1,0,0,47,UN APPARTEMENT,14118_1703,19,5,0,80,0,5,0,109,0
2018-01-29,71000.0,0,0,1,0,0,31,UN APPARTEMENT,14118_0102,159,197,2,64,0,3,13,438,0
2018-06-29,240000.0,0,0,1,1,0,120,UN APPARTEMENT,14118_0502,24,3,3,4,0,1,0,35,0
2018-08-22,370000.0,939,1,0,0,0,147,UNE MAISON,14118_0303,24,8,1,22,0,0,1,56,1
2018-10-01,438600.0,602,1,0,0,0,120,UNE MAISON,14118_1501,16,3,1,10,0,3,0,33,1
